id	review	sentiment
3561f3eb-88a7-466b-bad7-dde33e326d6a	really not sure fuss movie , found boring simply 2 hour vehicle chase	1
26bb5e6e-948c-4c22-916e-0a7807c77fd8	movie one best hard action movie time yes very entertaining but never failing teach lesson issue global warming , depleting world resource , greed , exploitation poverty , religion , role woman ect movie physically creative original road traveled constant anxiety wonder pleasing surprise although barely reaches emotional unforgettable	2
c01c9583-8bbe-48d4-9fab-055cef71b9e2	personal favorite 2015	2
65aeb4fa-cced-4dbb-a27f-f7ddb2996bc9	error 404 not found story	0
92162cf3-cef0-4d01-afc6-9f30d823303a	talk george miller returning post-apocalyptic wasteland max rockatansky quite time seemed unlikely director , known family-friendly fare babe happy foot would decide revisit world created first mel gibson mad max back 1979 surprised miller decided direct another installment tom hardy taking role gibson played first three film hardy excellent choice , good actor great physical presence suffer photogenically like mel ( especially road warrior ) but max almost secondary character film , charlize theron plays imperator furiosa whose rebellious act stealing bride immortan joe ( played hugh keays-byrne played toecuter back first mad max film ) missing arm ( thanks cgi ) hair cut surprisingly short , de-glamorized theron riveting physical performance hardy first half film chase second half race yes , surprising feminist subtext film well not-so-surprising environmental subtext film	2
2e13b15f-198c-4eab-9455-4cf14cffa9e7	greatest film 2015 deserves watch action packed whole movie keeps edge seat movie nearly no dialogue opinion best movie year also practical effect makes damn interesting film making everyone see well directed well captured film	2
8cf4c931-dab4-4d1d-8224-67a6d196eb38	mad max fury road came nowhere fun exhilarating joy ride throughout entire film soundtrack boom exciting action play , ca not help but feel adrenaline rushing vein everything great , but story , would perfect	2
71d58612-9892-4a28-8498-e07146954e82	movie received star beyond terrible	0
c7ee2de7-c88b-473c-a130-deaacf800629	m not quite enthralled top critic but kudos george miller making lively ambitious flick advanced age	1
61ec97d3-4a80-4655-8d8e-19624c5354f9	looking non-stop action movie , movie fits bill first minute film , lean-forward , fist-clenching , eyes-on-the-screen action charlize theron rule post-apocalyptic world furiosa yeah , tom hardy good	2
fad5f1ef-428a-4b3c-a9fd-b3c245ddae47	quoting vince carter second dunk star dunk contest : ! ! best action movie year ! *updated* best movie year ! seen movie seven time big screen know wo not replicated anywhere , probably film appreciate non-action sequence action mind-blowing spectacular felt melted face afterwards , think hurt jaw watching film	2
bcf42a34-6d36-449c-bd3b-1cffd15b60e6	first , positive theron hardy magnificient rightly cast movie stunt amazing well cgi not dull moment really , movie kept good pace 2 hr flew , makes bearable , get past ridiculous story , ridiculous premise , etc honest ? perhaps cultural thing asian , ca not seem understand would anyone think ridiculous post-apocalyptic future perhaps happens white men world goes awry edit : changed 2 star 4 watching couple time think really getting past premise not meant serious film , action packed science fiction also , reading pre-stories helped understand lot misconception film	2
609a2a90-2b08-440d-a71d-590d82f1fe4f	please let go back mel good movie	0
85bd9f42-9e9d-484d-915b-5082bea20945	action orchestra	2
ac8af0fd-0f3f-4b70-aca5-2541fa9892b3	easily best action movie year	2
18375f07-5ed6-4a90-87e0-f0ff33876cce	everything wanted mad max film much best film fantastic series	2
57c59957-ca81-4ff3-b0a5-8b404e5d964c	/b+/ very good action movie not get people going gaga declaring best picture know though ? beautiful unique flower respect everybody opinion , almost	2
075a0412-8459-4c5f-92eb-9feb859e9730	simply awful , thoughtless violence bizarre pile old car body top monster truck aimed 7 year old boy far tell	0
282bb974-5ae3-480a-ad5b-78bea2bf55b4	first mad max film seen , phenomenal action packed brutal violence display post apocalyptic world thrilling way sparked interest franchise causing see movie enjoyable film captured title one favorite action movie recommend anyone search film brutality scale mad max fury road	2
b60418f6-94fe-4a9e-a5b7-aba99b1ade1d	worst film year far	0
e17d3d37-bfc0-483c-a319-2234981d7637	maybe best movie 2015	2
ed3d226b-7f17-456a-b4d1-0b4eef5a374b	97 % certified fresh rat ? serious ? visuals good , not great cinematography nice ca not even say film acted well secondary action sequence max grunt guess also part action cause definitely not part dialogue charlize not hurt no story mind numbing ride without much effort required actor portray anything shock , fear , dismay hope well least able narrow list potential critic follow 333 10 abysmal	0
7c62372d-350e-410f-bb2c-fbbe6c72cd72	tedious , repetitive , boring	0
48ecedfa-54dc-4145-bee4-5cba13258d74	far crazy action film ever seen miller 70 nail stuff razzle dazzle , lovely day indeed	2
3e838cb3-ff2f-435a-ba6d-64ac867665c6	terrible not waste time	0
4a89ff12-2681-419d-b55c-74e71f4db179	intriguing character , bombastic action insane apocalyptic world generated mind george miller , mad max : fury road wild , adrenaline-fueled cinematic experience sets bar modern action film decade	2
4baaa25c-1597-4d64-bb69-08db64e12447	finally got watch much hyped praised action flick six month released liked expecting second coming christ got fun action movie plays safe narration , but puts best practical stunt screen guess m supposed let paper thin character weak villain pas ?	1
fe95cd8f-cf8e-4f58-9237-644098612b32	want pure simple action movie , search no , action pack beginning end btw charlize theron kick as almost steal show tom hardy visually stunning amazing 3d effect sit back relax enjoy	2
eae04754-edbd-406b-ae69-f9b8cf0458a1	oh , movie lovely movie ! ; - ) best viewed widest screen possible biggest bad as speaker find full blast , take adrenaline filled journey orchestrated visionary conductor or director strong dose humour poetry alike stunt , costume cinematography world one action story watch year , definitely	2
929d8da1-b48b-4a4c-b616-a6ade4d0f201	surprisingly boring !	0
e3ba8770-ec63-4b40-a663-2ecef32949a6	lot action , but end no real reason care lived died original , cheered max , another guy speeding across wasteland trying stay alive disappointed aspect cinematography wonderful , chase exciting , character lackluster best	1
e039870a-52da-4f89-948a-2d1d2d271496	action ? yes visuals ? sure scenario ? not much struggled watch entirety first 30 minute set tone perfectly : not expect coherence , depth character , well , anything full in-you-face action nothing stands scrutiny , no character holds real logic , course nothing first movie franchise let noted charlize theron real main character , plays part talent charisma , sorely lack tom hardy	0
985b6244-a869-41fc-932a-1a0cfe27be5c	fan original mad max trilogy , hesitant watch one american input australian classic , but realizing george miller helm , gave happy tom hardy role justice , but not good mel gibson , unlike reviewer not overly impressed theron hit george miller vision action movie , recommend one mad max fan	2
04dc8285-7f60-42c4-a98f-6228adab8485	simply `` standing ovation	2
f0aa0199-622c-4a98-951a-45b51c7afdfe	surprise smash hit 2015 , mad max : fury road sequel or reboot george miller mad max ( 1979 ) strange miller apart mad max franchise biggest accomplishment writing babe happy foot very peculiar director comes literally action packed film last decade unfortunately however very strength becomes greatest weakness whilst visually stunning barely narrative driving action foreword story goes post apocalyptic wasteland , chrome oil worshipped water short supply , imperator furiosa ( charlize theron ) decides run away immortal joe , man charge said chrome , oil water , taking wife essentially , follows next two hour long car chase somehow max character ( tom hardy ) tags along ride apart able drive straight line nifty wrench not really add much theron furiosa amazingly bad-ass really likeable character worth mentioning great see strong female lead action film hardy max hand barely says ten word not really feel justified titular character nicholas hoult gives unrecognisable performance nux young war boy but real hope character arc , nearly character , sacrificed place crane cam shot exploding vehicle mostly practical visual effect amazing behold miller applauded return physical effect sparse use green screen visually stunning but remains interesting long coming exactly two hour felt least half hour long max friend finally escape pursuer thought perfect ending point , however not case make decision return desert came confront captor point felt cheated , not previous car chase pointless another half hour exactly fury road amazing technical achievement recognised but unfortunately order uphold , narrative character development sacrificed	1
0052a16a-d814-4fc1-bd2e-538db8a3cedd	best action movie seen age	2
5cdc7d63-0d78-41cd-8a1b-fcd6f923aab6	15 year old product hiatus , drastic change shooting location , cast revamp fact mad max fury road , 4th installment long forgotten but highly revered franchise made braving odds nothing short incredible event recent movie history oh yes sight behold fury road takes us back arid dystopia auteur george miller introduced 35 year ago miller upped game several notch thanks massive $ 150 mn budget creative freedom conferred creator studio landscape brighter , dreadful , vehicle bigger revved , mad madder enter immortan joe , ghoulish dictator or self-proclaimed messiah taken entire citadel stealing water supply wing army ailing skinhead called war boy promised slot valhalla exchange suicidal fanaticism towards joe idea works very well given downcast society everyone looking redemption status quo turns bedlam joe army imperator , furiosa ( played dazzling charlize theron ) goes rogue stealing joe prized possession , wife supply run ensues long exhilarating , chase sequence furiosa joe accompanied army white minion thrown midst chaos max rockitanksy picked human power cell nux , starry eyed war boy pursuit fury road max rigged ample gadgetry previous movie stripped one single instinct , survival ( famous interceptor shredded two giant truck one scene ) forced help furiosa wife flee safe haven called green place lean plot ? yes shallow ? definitely not amidst edge seat action sequence easy miss subtexts writer carefully interlaced main story line original script slated one long chase sequence , became denser time like bottle aging wine furiosa missing arm ( elephant room ) , freakish figure scavenging swamp , max strange time hopping vision might part bigger universe whose surface merely grazed fury road wait promised sequel watch element unfold ( yes movie line ) helm movie mastermind crafted art direction year might pretty inconsistent making movie george miller devotion bravura puts younger contemporary shame miller uses outlandish creativity visceral filmmaking style make unforgettable action sequence ever made oscar winning cinematographer john seale ( english patient ) came retirement project delivers stunning shot namibian desert art direction product design equally stellar adorable tumor nux neck , super cool skeleton engraving war rigs door suave interior immortal elysium , amount detail gone character , vehicle set piece simply staggering ( check vehicle gallery official movie know m talking ) would sin not mention margaret sixel puts editing skill make entire movie look like one long thrilling chase sequence junkie xl operatic score works perfect complement mood movie but real star movie opinion stunt crew incredible admirable guy pulled majority death defying , jaw drop , plain batshit crazy stunt real people real vehicle instead easy way war boys , polecat , flamers would stayed concept not raw calculated gutsiness adulation goes entire stunt team analog movie making best not see biggest loudest screen , definitely missed something one biggest surprise fury road movie not max but furiosa , warrior equally broken titular character ( see deceiving trailer , wb ) deeply conflicted often poignant tries bring sense mad society played flawlessly charlize theron , furiosa easily one strongest female character emerge action flick definitely among rank ellen ripley , sarah conor like replacing mel gibson reticent , feral , tom hardy gets job done but becomes subdued furiosa intense screen charisma nicholas hoult also puts heartfelt performance nux , rather demure war boy hugh kayes byrne nefarious yet graceful antagonist praise heard strong criticism apparent feminist undertone story , but wonder really matter ? heart fury road straight action flick beautifully choreographed stunt , minimal dialogue , strong character seemingly linear storyline no subtle way put fury road every adrenaline junky dream come true road warrior punk sistine chapel , fury road summer action flick holy grail	2
79ded464-3d06-46b6-83b4-6e6e7680a9ad	let know not watched original mad max movie watched film , judgment comes film basis , using fact must saw george miller good job far cinematography john seale , cinematographer , exceptional job many shot film feel like belong john seale also harry potter movie also great job action directed perfection left awe struck amount time special effect put film no cgi added boggle character tom hardy good max hardly says word really love watching film loved action stuff not much talking , lot time movie facial expression say much scene , tom hardy no exception fact matter undoubtedly max charlize theron adored furiosa won movie made awesome still remember seeing film first thing thought `` dam could great wonder woman `` mean seriously forget gal godat get charlize play diana , bet would love along everyone else mean woman really lead woman terrible crooked husband nicholas hoult hugh keays-byrne sadly not good interesting mean raging fit anger not think no brain mean really not compelling villain fact found quite bored point not make sense said going problem film lack story- interesting character lacked type good character hinders film quite bit cause like good story said story unlike people saying takes time get itthe entire first 20 min boring- mean first , but felt like action sequence would keep going going honestly not desire finish food probably would gone sleep not good movie not good villain suck ! ! ! - no really bad awful villain point wanted dead __ ok issue way film still decent enough wo not recommending anyone probably unless really action film tho still tho lot still love mad max : fury road still giving 7/10	1
166e440d-2cb5-4db7-97da-371d64bc74e1	4 75 star lovely day ! movie awesome very cool story , top action sequence awesome aesthetic very anxious see george miller store us next knock cgi expecting , but still awesome nonetheless highly recommend one	2
4f50b188-f664-41aa-86b8-7c238bc2d96c	best action film 2015	2
edf22203-c0e5-4541-9d17-affe6d9232fc	slap post-apocalyptic anything becomes interesting clearly intent mad max : fury road barely story involved coupled appeared b grade stunt along sporadic visual effect , new mad max definitely skipped altogether however , charlize theron performance must recognized movie , excellent	0
60287936-3744-47ec-983a-551673fb521e	finally got chance film rocks ! see film metaphor struggle woman experience largely male dominated society charlize theron absolutely badass main character ! max , much like audience , along ride	2
e9220c50-2bc9-4c4a-a1a4-42e4cd104e7e	liked movie furiosa , not max furiosa particular seemed rich character well , guess get actually talented actor work tom hardy , like very much , hard time stepping shadow older max shall not named , yet held attention well but:1 seemed f & m perfect match not actually hit ? 2 ritual `` culture way overdone value ritual , especially `` primitive culture like civilization devolved movie ; but beyond certain point , ritual becomes survival risk 3 not furiosa speak aussie ? 4 no reason given max leaving , except max always leaves honestly , could not something done ? ca not max finally find something make , even bit , loss family ?	1
992b5e6a-43a0-4388-9b93-f56efe7c2cd4	mad max : fury road finely tuned , visually insane relentlessly kinetic action thriller brings george miller surprisingly thorough fictional world roaring life	2
ee1685f3-ec64-4629-8401-cb254bb8f2a8	mad max : fury road maybe best boot time lack plot character development shined marvelous action visual effect	2
f685da34-8317-4faa-9823-57ac1598ea8b	, really film year ? wonder worst film would like	0
f4489690-e9e7-4fd9-817d-16dcc3aff7e7	frenetic , furious , fantastic felt like 4 hour movie but not peter jackson , king kong sort way worth watch exhausting	2
a4d27af1-aa0b-4e4c-b061-8f4aa3f30fe9	one best pure action movie seen although lacks story telling film exceeds expectation excellent action remarkable cinematography special effect throughout	2
156cdcb4-39cf-4713-86e2-d8b7e5c9a3e7	wow still trying process everything saw pretty sure scene not even blink much insane stuff happening understand everything going ? not really but least looked pretty funny thing mad max really feels like barely movie , but wo not even care charlize theron really star movie kills	2
e6e26ae1-8cc4-4cb9-b0b3-889cab446a7d	benchmark action movie	2
094c17f1-80c1-4c9e-acc1-e6bbf069df89	although very , very simplistic story side thing - plot revolving around protagonist attempts escape citadel deciding go back - mad max : fury road excels every front brilliant visual practical effect , ton creative imagery , engaging character , great acting , pulse-pounding music , exhilarating action , fury road thrilling cinematic experience	2
87805971-438d-4c44-882c-030be9daef98	m not gore gore sake kind viewer , but old school mad max back day one goriest movie mad max really not drop blood lot `` crash boom , bam but nothing really stake expecting see old gritty , hardcore mad max death , rape , dismemberment around corner not going find want another homogenized 21st century type `` action film , worth look	1
eec1deee-c1be-4029-82d7-2e38250ef8fa	horrible movie , , , , overrated u want kill watching shit	0
7dd2257b-3e0b-49a8-89fb-eb22211e8488	want hour life back bad story , no dialogue stupid effect not waste time	0
e2374603-86fe-4734-bd29-2f49e05edb8f	flawless movie but better road warrior less max furiosa not complain	2
920f8833-4dae-4f82-bb1a-2a7f944d9ca4	george miller unleashes feverish , ferocious film intense wild ride acrobatic `` mad max : fury road thrilling treats audience astonishing action sequence but action not dull emotional impact mainly due charlize theron fierce performance `` mad max : fury road ride worth taking wall-to-wall pumped-up adrenalized fun , ridiculously good	2
20a90b28-8c18-4f23-aa4d-0790dfcac2c8	`` acting fine , special effect fine , fight crashing fine story inside running away turning around attack very place running , completely missed story , silly	0
7ef7866f-70f4-495b-a6b6-a612a9fb52c2	thrill ride , nearly non-stop action 2 hour , gets adrenaline pumping way story aside , weird , original fun charlize theron new sigourney weaver tough woman role best seen year far , makes avenger age ultron look like daytime cartoon	2
de6ab48b-0817-43ea-ba6d-0a3a93dc219b	no , no , no , no not mad max , car chase glorious , exploding , no cgi car chase but plot - no acting - barely horrible movie trope - yup mumbled dull dialogue - yup ! people crazy	0
1bd1d90b-be6e-41ae-81f1-c09985e8c7b1	great action , great acting , great story first three film referred either narrative character interaction strengthen life setting or environment	2
445fa28d-5efc-4f73-8c66-b7bc15b1d36e	take minute breathe	2
994fd3c3-f06a-43e6-9303-3814cdea5d1f	day lovely day indeed ! ! ! god ! ! ! film kicked as ! ! ! action film sorely missing past ten year imagine 12 year old kid circa 1984 got hold lot black tar heroin firework decided make movie but time bigger budget film great , best action film ever put celluloid , tom hardy charlize theron terrific lead film never slows one best film far 2015 one best last several year also please get guitar flamethrower dude movie please seeing movie pour cup gasoline induced goodness cause one best film year	2
d9bc6c5b-8be2-42f6-a893-a8930b2d0bd6	ca not even stop breathing charlize theron deserves oscar	2
9b23300a-77ea-49be-b91c-52c72c7c5518	one awaited film year seen old film series lately warm , quite good honest film even intense filled effect action get break action pretty good story makes whole actor solid but - action really dug guitarist - funny , clever original 8 10 sip mother milk	2
b8ce5ff7-6ea4-48e0-bd48-4c688441ebbe	no question ; thoroughly modern max extremely entertaining synthesis mess noise antidote onslaught comic book superheroes vigilante last year anti-hero max thought director george miller subverted expectation film , tweaking gender role action film astronomical product aesthetic director tenacity unleash kind physical carnage miller splashes across screen barely second breathe seamlessly shifts one insane set piece another , ratcheting stake assembling meticulous symphony carnage combined result one successfully ambitious action extravaganzas committed film	2
df18ceaa-6e99-4e8c-a162-ca58b10338c0	never seen mad max film entirety ( know ) , heard strangeness , someone put , went mad max fury road little , well , unsure but , suffice say , good very good first 20 minute , frank , weakest part movie slow , somewhat uninteresting newcomer admittedly little hard get board madness ( pun not intended ) but movie progresses , um , yeah , action sensational one best action movie seen , weird one half hour action greatly sustain interest tom hardy max brilliant charlize theron furiosa , setting prettey sublime thing bothered though one , nicholas hoult character , whilst great character , romance girl blossomed 3 minute , m not even exaggerating also admittedly lot screaming nothingness term plot but , honestly , time film concluded , biggest , happiest grin face long	2
a95f7a21-ffe6-4291-b7fb-c83893a066d3	lovely movie ! never seen mad max movie one , honestly , not think necessary mad max movie pretty much stand , including one even one since mel gibson not return , movie very different style others well movie very simple story department , but main draw film extreme , practically non stop action , crazy world george miller great job focusing practical effect cg , shows ridiculously awesome action soundtrack also amazing , perfectly putting action musical form , even serving sound effect track good portion movie movie really exciting , adrenaline pumping craziness definitely weird universe though , could see turning people away , also take figure exactly going world well , story pretty thin , but main focus movie action , world building , visuals , soundtrack , area , think very film well fury road personal grade : s+technical score : 82 %	2
85b44417-7642-4733-ab79-b51130822032	boring nothing much happens , car-chase action non-stop	0
3e2895dd-1e39-43fc-b718-ffcf40926e71	good movie goodness absolutely nothing bad say watch biggest screen possible thank george miller	2
6c95a749-b85e-4fc2-a31f-6337329ca9c7	one rare film gets better view , deceptively smart progressive wrapped heart pounding chase	2
f1777009-8208-4c3c-aff6-58c57ce1bbad	believe hype max back kicking as tom hardy not quite good mad max mel gibson ( srsly , gibson raging bigot already mad ) , look terse acting actually helps sell traumatized road warrior persona charlize theron woman hour furiosa , badass warrior woman redeem plot begins max captured furiosa making precious good immortan joe , ruler citadel , ca not let slip away max serving `` blood bag nux , warboy terminal cancer nux figures chasing furiosa last chance immortal glory , drags max along ride thus , chase begins every character cast film pretty much perfection remember bizarre character road warrior , recognize similar horror mutant world dead irradiated , plenty twisted creation around gang very well-defined , leader ( loved guntown dude vehicle ) music fantastic , environment legit video game-quality otherworldly ( storm sequence swamp particularly awesome ) action whole puts end chase road warrior absolute shame , tall order but one fury road fulfills issue movie 3d stuff overdone , movie hour longer ( still prefer 3-hour movie film aspire real art ) , leap logic ( apparently everyone post-apocalypse blood type ) but thing aside , fury road well worth price admission action movie compared long time come	2
641efd84-00bb-476b-9886-ab9829c9982d	first two film post-apocalyptic mad max saga , became indispensable cult film , entered front door big product unfit cardiac history mad max fury road mr miller , year wasteland finally received very gate valhalla revered hero , made spectacular masterpiece human decadence ultimate redemption , true artisan director car chases output nightmare , bringing maximum glory work 25 year dedication sacrifice unique virtue goes without saying scarce film pretentious empty action today ! !	2
e744f4b2-8cba-4c66-b506-e227b0b0cac7	well made but meaningful visual style totally collapsing story together average actor performance feeling every time one step catch fish but time swim away 6/10	2
fdccb5cf-3170-479e-922d-80247b809c4a	half face melted	2
5b31954c-eac6-4dbc-9faa-a8deea4454b4	back seeing mad max fury road hour since movie let almost successfully slowed heart rate back normal say movie little bit intense like saying ghost pepper little bit kick might spoiled future action movie setting bar ridiculously high wow	2
7cc4bef1-dd37-4200-b249-50b5c923f53f	incredible movie ! m going go say definitely , far , best one franchise ! charlize theron show stealer tom hardy fantastic title role	2
bba96133-9209-47a5-b9a7-f1f53301b76c	haha , not sure expect movie charlize theron fantastic role	1
f931f20f-a258-4217-9dd5-aad3eafa8974	theron passionate excitement finally	2
35ac6a41-70be-4918-8cc1-8ca742f274d6	30 year since max left us big screen comes back new actor portraying lone wolf mel gibson established 36 year ago film may look like furiosa story , max character holds shows men selfless thing without thought reward , nothing but silent respect woman give acknowledge , gone going way	2
503fcb46-cc83-44c4-a0f2-cf27dc9b3ae9	fury road best movie year date outstanding achievement movie making	2
be4787af-0296-422b-ac5f-e1f4cc3212bd	george miller mad max : fury road one , lush vivid movie seen long time cinematography film absolute marvel- showcasing sprawling outback desert hue orange red day , contrasting beautiful midnight blue night comes together give movie very lively atmosphere score alleviates sense rush smartly used diegetically well non-diegetically action scene shot brilliantly minimal special effect , furthering case masterpiece finally acting especially charlize theron imperator furiosa top-notch no character left needing characterisation tom hardy max man little word , but performance strong movie not need dialogue order flourish movie definitely not hyped up- go see go see rating : 5/5	2
90d44ebf-bec8-4f99-af1e-b3652dff77b7	honest better life	2
33a6fe2f-fde9-477b-9067-8064adcb1f68	glorious cacophony action noise underscored nuanced performance help tell sell story without word	2
b6ed6db8-b0f2-40b5-afc6-f6ee195a0ad9	one best action film adrenaline pumping over-the-top action sequence awesome performance tom hardy , charlize theron surprisingly nicholas hoult	2
bcf1745a-0fc2-42ed-9308-63ce3d6af65e	90 min chase scene redux road warrior 3/6	0
5103dc8b-290a-4fd5-b93e-faceae4cc438	not seen star war yet , but far , best movie year never thought would ever say anything remotely close reference mad max movie : )	2
d108fa38-8587-454f-8da4-a46457ffea1a	97 % guys must watching different movie movie horrible	0
2bda5f9e-fc3d-4575-863b-9d71e94b62cb	word not describe felt theater first time seeing film beautifully shot , directed , acted visuals chart movie insane george miller handled scale movie beyond mad max : fury road must see , going go one better action movie recent time	2
39e950d2-59bf-4346-baae-c0ad4a654937	george miller burst onto cinematic landscape 1979 70 exploitation car chase masterpiece mad max exceeded brilliance debut sequel ( mad max 2 ) truly cemented visionary visceral filmmaker , almost thirty-five year later , miller demonstrates mad max : fury road lost none vitality ; however , previously thinness plot character felt appropriate franchise , read omission highlight fact end day little well-executed two-hour car chase furiosa ( charlize theron ) true hero story despite living aggressively patriarchal society citadel ruled immortan joe ( hugh keays-byrne ) attained position authority sets trade mission takes group immortan breeder intention seeking refuge remote society woman max ( tom hardy ) , spends first half hour film held captive human blood bag one immortan goon escapes teams furiosa miller strong point detail paints world colour , costume , makeup , souped vehicle , dare-devil stunt , magnificent collision , heavy metal guitarist screeching pursuit soundtrack riveting stuff imaginative witty exercise action direction pretty flawless but film aspires thrilling roller coaster ride asks us care level falls short learn opening scene max failed protect wife daughter ( groan ) subsequent snippet daughter haunting throughout film breeder damn beautiful ( including super model rosie huntington whiteley ) given little chance develop individually shared plight easy dismiss developing bond furiosa max thankfully not end kiss but much consequence nicholas hoult , one immortan gang , defined arc story makes wonder no one else ? theron , buzz cut , racoon eye prosthetic arm , makes fine action heroine hardy , similarly , right brooding presence ( pouty lip ) comfortably fill mel boot look great together wish given drive b back another subplot , another significant complication would welcome meat narrative bone fury road indeed audacious thrilling but come away affected far miller virtuosity film	2
52e76cd8-f2c1-409f-abd5-4b80ce21aae0	minus four plot , but plus five spectacle !	2
7ff55a87-f69e-4646-979d-5fe812eacfb1	disappointment : ( thing liked movie tom hardy	1
8e4ea298-32a1-4ce7-a5bb-46da294c5679	overhyped movie scenario inexistant action scene boring	0
78b655ae-7ddc-4ac6-a39a-0b765ba67f7b	apparently , takes old veteran like george miller show new generation young filmmaker action exhilarating , gives us high-octane , adrenaline-fueled roller coaster movie technically flawless , visually astonishing looks amazing 3d	2
b74cdbb5-879a-4b4f-94c7-92efc2ee3bf8	say ? far pure , technical achievement goes , not many film live height mad max entry complexity action scene individual , often awe-inspiring shot alone not film attribute , however making beautiful use color dessert landscape , incredible locale vehicle design , perfect use pacing -- especially kinetic energy action scene -- director george miller team create something not really come along often much praise `` artistic action film like dark knight receive , example not even come close skill display conception editing max set piece light story , but sometimes film almost perfect without one sometimes	2
4d5a0364-5e9c-41af-965a-ee67bbd8b4b4	`` mad max : fury road completely unique visual appeal creativity ca not denied , but also one strangest film ever experience market every genre saturated film recycle concept idea , rare find film unique one even feels unique compared `` mad max film 80 george miller no stranger film industry `` fury road may masterpiece think really cool miller wrote new chapter series 30 year last film story told without dialogue action constant imagery drives story better worse ( never forget brief milking scene idea `` blood bag ) immortan joe mask terrifying product team convincingly transformed actor nuclear holocaust survivor appreciated performance tom hardy charlize theron , though sort emotion seems overshadowed previous next action sequence one wo not winning oscar acting category , but certainly make run category like product design , film editing , sound editing honest , little bit disappointed film much hype entire theatrical run , augmented rotten tomato rat 97 % , not receive amount character development expect critically acclaimed film still , first admit need see process everything happened may adjust rat afterward wife still scratching head electric guitar guy ( discovered named `` doof warrior ) assumed symbolic sort reference original film , but apparently exactly appears : flame-spewing guitarist pumps rest troop suppose left big enough impression character discussed well-written character film nux grow attached undergoes greatest transformation look forward watching film believe sequel even better deliver amount action including greater transformation character lot cheesy sci-fi film 70 80 involve vehicle ( `` death race 2000 first one comes mind ) , but vehicle perfectly incorporated film creative atmosphere cool everybody loves `` mad max : fury road creative post-apocalyptic story constant stream action believe academy award acknowledge effort remind film industry action film blow mind action	2
b3ec528e-b11a-4308-b19d-975f443edd7b	alright , masterpiece 2015 ! 5star one	2
98259ae6-ab35-4238-8198-b6f0467f2a88	huge tom hardy fan very excited see film everybody else look even though enjoyed film still felt disappointed , think not enjoy story line no matter well film made would still feel little let	1
6a051af6-3ec6-4465-93ad-e72dafef5397	liked second half	1
f24b1f4c-c9a8-4bb2-affe-741b2aa5b56f	best action movie seen	2
82c06a4c-b199-4e71-8f36-1027ed2472c2	could one best film 2015 sequel movie 1970s featuring amazing chase , swashbuckling action , connected distinct mythology set time seems fantastic real ? crazy answer `` yes , yes funny thing m not talking little film star war title since 1979 original , writer or director ( doctor ) george miller given world two iteration mad max-1981s road warrior 1985s mad max beyond thunderdome ( george ogilvie shared co-directing credit ) -but newest take proves old vehicle learn many new trick 2015s mad max : fury road-a legitimate candidate one influential film currently made plot told almost exclusively visual storytelling , miller staff truly outdone cinematic medium do-driving one scene frenetic pacing , inspired use editing ( win oscar ) subtle yet dramatic acting tom hardy charlize theron hardy theron-playing main protagonist max rockatanksy imperator furiosa , respectively ( love name like ) -epitomize brawn finesse miller filmmaking aesthetic amid brutal carnage chase chaotic fluidity evokes beautiful dance-blending music movement please sense level sophistication hinted previous film , often socially sensitive issue evoked time made real-world oil shortage 70s major headline , preservation fight gasoline focal point original three replaced preservation life , inspired logical way go , showing value conscious awareness preserving place called home ; earth ( similar theme touched upon miller 2006 oscar-winning film happy feat ) underlining theme survival ( spans entry ) representative mad max : fury road is-a film breathes life , `` never say die attitude but expresses limitless freedom determination people achieve	2
cdc3d4f1-0ffc-4a1b-9897-87ae7ad615a5	call mad max : fury road incredible would understatement ! badass cast character led tom hardy charlize theron , amazing visuals practical stunt work , way masterful , energetic , visionary direction 70 year-old george miller ! not perfect action film , but perfect film around ! love action movie simply love movie general , duty see mad max : fury road ! ! 5 5 star !	2
b3387feb-0bd2-4d37-826a-f806923ef00c	history not kind	0
f7557ef0-03db-4229-9d09-856237274b37	loud , proud , yet relentlessly incoherent , mad max : fury road disaster film masquerading bold boot , least sort , franchise previously headlined mel gibson , director george miller brings outlandish post-apocalyptic world back screen find max ( tom hardy ) captured hand crazed war lord , find mixed escape vaunted female imperator furiosa ( charlize theron ) warlord many prized wife prone like mad max point action scene proof film inventive unabashedly brutal nature large extent true , film look good , action sequences feature uniquely conceived device , feel impactful , extremely well choreographed otherwise executed mad max , sure , fun watch fine point one dares ask , watching ? simply put , mad max absolute narrative mess very little explained , thinnest idiotic delivered exposition ever given , sole purpose set 10 15 minute fight chase scene , meanwhile leaving characterization , plot , coherent narrative structure dust big vehicle blowing good , eye gouged out-that great , but order constitute movie needs semblance storyline , reason us invested character script deficiency not stop lack storytelling , dialogue extremely sparse quite literally dumbed-down feels penned behavior disorder fifth grader trying naughty language art utter nonsense comes character inexplicable motivation , history , persona one might think film cast , featuring charlize theoron tom hardy would saving grace talented actor , adrift film wallows absurdity disorganization neither actor developed , one must ask , max honor film title ? character max film relegated side character , rather uninteresting one reason curious perhaps politically motivated but , regardless , dumb one hardy incredible talent underutilized perhaps one greatest cinematic crime 2015 outrageously terrible 1 5/5 star	0
63aeaa56-80ef-4cfa-9fe8-ed68c85d8c25	great fun , no clue mad max legacy	2
